"key","position","name"
"conf/aaai/AminCDKR15",1,"Rachel Cummings"
"conf/aaai/AminCDKR15",2,"Lili Dworkin"
"conf/aaai/AminCDKR15",3,"Michael Kearns"
"conf/aaai/AminCDKR15",4,"Aaron Roth"
"conf/aaai/AminKTT15",0,"Kareem Amin"
"conf/aaai/AminKTT15",1,"Satyen Kale"
"conf/aaai/AminKTT15",2,"Gerald Tesauro"
"conf/aaai/AminKTT15",3,"Deepak S. Turaga"
"conf/aaai/Amir00",0,"Eyal Amir"
"conf/aaai/Amir14",0,"Ofra Amir"
"conf/aaai/AmirGG16",0,"Ofra Amir"
"conf/aaai/AmirGG16",1,"Barbara J. Grosz"
"conf/aaai/AmirGG16",2,"Krzysztof Z. Gajos"
"conf/aaai/AmirGS14",0,"Ofra Amir"
"conf/aaai/AmirGS14",1,"Barbara J. Grosz"
"conf/aaai/AmirGS14",2,"Roni Stern"
"conf/aaai/AmiriD15",0,"Hadi Amiri"
"conf/aaai/AmiriD15",1,"Hal Daumé III"
"conf/aaai/AmiriD16",0,"Hadi Amiri"
"conf/aaai/AmiriD16",1,"Hal Daumé III"
"conf/aaai/AmiriZC13",0,"Hadi Amiri"
"conf/aaai/AmiriZC13",1,"Zheng-Jun Zha"
"conf/aaai/AmiriZC13",2,"Tat-Seng Chua"
"conf/aaai/AmirjavidBB13",0,"Farzad Amirjavid"
"conf/aaai/AmirjavidBB13",1,"Abdenour Bouzouane"
"conf/aaai/AmirjavidBB13",2,"Bruno Bouchard 0001"
"conf/aaai/AmirSS15",0,"Ofra Amir"
"conf/aaai/AmirSS15",1,"Guni Sharon"
"conf/aaai/AmirSS15",2,"Roni Stern"
"conf/aaai/AmitM04",0,"R. Amit"
"conf/aaai/AmitM04",1,"Maja J. Mataric"
"conf/aaai/AmizadehH10",0,"Saeed Amizadeh"
"conf/aaai/AmizadehH10",1,"Milos Hauskrecht"
"conf/aaai/AmorEF15",0,"Nahla Ben Amor"
"conf/aaai/AmorEF15",1,"Fatma Essghaier"
"conf/aaai/AmorEF15",2,"Hélène Fargier"
"conf/aaai/AnandKBWMOR11",0,"Pranav Anand"
"conf/aaai/AnandKBWMOR11",1,"Joseph King"
"conf/aaai/AnandKBWMOR11",2,"Jordan L. Boyd-Graber"
"conf/aaai/AnandKBWMOR11",3,"Earl Wagner"
"conf/aaai/AnandKBWMOR11",4,"Craig H. Martell"
"conf/aaai/AnandKBWMOR11",5,"Douglas W. Oard"
"conf/aaai/AnandKBWMOR11",6,"Philip Resnik"
"conf/aaai/AnantharamTMSB16",0,"Pramod Anantharam"
"conf/aaai/AnantharamTMSB16",1,"Krishnaprasad Thirunarayan"
"conf/aaai/AnantharamTMSB16",2,"Surendra Marupudi"
"conf/aaai/AnantharamTMSB16",3,"Amit P. Sheth"
"conf/aaai/AnantharamTMSB16",4,"Tanvi Banerjee"
"conf/aaai/AnbulaganPSS05",0,"Anbulagan"
"conf/aaai/AnbulaganPSS05",1,"Duc Nghia Pham"
"conf/aaai/AnbulaganPSS05",2,"John K. Slaney"
"conf/aaai/AnbulaganPSS05",3,"Abdul Sattar"
"conf/aaai/AndersenC13",0,"Garrett Andersen"
"conf/aaai/AndersenC13",1,"Vincent Conitzer"
"conf/aaai/AndersonA11",0,"Susan Leigh Anderson"
"conf/aaai/AndersonA11",1,"Michael Anderson"
"conf/aaai/AndersonA14",0,"Michael Anderson"
"conf/aaai/AndersonA14",1,"Susan Leigh Anderson"
"conf/aaai/AndersonA15",0,"Michael Anderson"
"conf/aaai/AndersonA15",1,"Susan Leigh Anderson"
"conf/aaai/AndersonAA06",0,"Michael Anderson"
"conf/aaai/AndersonAA06",1,"Susan Leigh Anderson"
"conf/aaai/AndersonAA06",2,"Chris Armen"
"conf/aaai/AndersonAB16",0,"Michael Anderson"
"conf/aaai/AndersonAB16",1,"Susan Leigh Anderson"
"conf/aaai/AndersonAB16",2,"Vincent Berenz"
"conf/aaai/AndersonALMMRR00",0,"David Anderson"
"conf/aaai/AndersonALMMRR00",1,"Emily Anderson"
"conf/aaai/AndersonALMMRR00",2,"Neal Lesh"
"conf/aaai/AndersonALMMRR00",3,"Joe Marks"
"conf/aaai/AndersonALMMRR00",4,"Brian Mirtich"
"conf/aaai/AndersonALMMRR00",5,"David Ratajczak"
"conf/aaai/AndersonALMMRR00",6,"Kathy Ryall"
"conf/aaai/AndersonB07",0,"John Anderson"
"conf/aaai/AndersonB07",1,"Jacky Baltes"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",0,"Gustave Anderson"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",1,"Andrew Burnheimer"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",2,"Vincent A. Cicirello"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",3,"David J. Dorsey"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",4,"Christopher Dugan"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",5,"Iris Howley"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",6,"Moshe Kam"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",7,"Joseph Kopena"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",8,"Robert N. Lass"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",9,"Kris Malfettone"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",10,"Andrew Mroczkowski"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",11,"Gaurav Naik"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",12,"Maxim Peysakhov"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",13,"Brian Pyles"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",14,"William C. Regli"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",15,"Evan Sultanik"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",16,"James Thiel"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",17,"Kyle Usbeck"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",18,"Dan Venutolo"
"conf/aaai/AndersonBCDDHKKLMMNPPRSTUVW05",19,"Marc Winners"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",0,"Gustave Anderson"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",1,"Andrew Burnheimer"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",2,"Vincent A. Cicirello"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",3,"David J. Dorsey"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",4,"Saturnino Garcia"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",5,"Moshe Kam"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",6,"Joseph Kopena"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",7,"Kris Malfettone"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",8,"Andrew Mroczkowski"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",9,"Gaurav Naik"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",10,"Maxim Peysakhov"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",11,"William C. Regli"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",12,"Joshua Shaffer"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",13,"Evan Sultanik"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",14,"Kenneth Tsang"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",15,"Leonardo Urbano"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",16,"Kyle Usbeck"
"conf/aaai/AndersonBCDGKKMMNPRSSTUUW04",17,"Jacob Warren"
"conf/aaai/AndersonMP16",0,"Blake Anderson"
"conf/aaai/AndersonMP16",1,"David A. McGrew"
"conf/aaai/AndersonMP16",2,"Subharthi Paul"
"conf/aaai/AnderssonA15",0,"Virginia Ortiz Andersson"
"conf/aaai/AnderssonA15",1,"Ricardo Matsumura de Araújo"
"conf/aaai/AnderssonHD15",0,"Olov Andersson"
"conf/aaai/AnderssonHD15",1,"Fredrik Heintz"
"conf/aaai/AnderssonHD15",2,"Patrick Doherty"
"conf/aaai/AndreevskaiaB06",0,"Alina Andreevskaia"
"conf/aaai/AndreevskaiaB06",1,"Sabine Bergler"
"conf/aaai/AndreR02",0,"David Andre"
"conf/aaai/AndreR02",1,"Stuart J. Russell"
"conf/aaai/Andrews05",0,"Peter B. Andrews"
"conf/aaai/AndrewsHT02",0,"Stuart Andrews"
"conf/aaai/AndrewsHT02",1,"Thomas Hofmann"
"conf/aaai/AndrewsHT02",2,"Ioannis Tsochantaridis"
"conf/aaai/AndrewsL02",0,"Stuart Andrews"
"conf/aaai/AndrewsL02",1,"David H. Laidlaw"
"conf/aaai/AngelopoulosLH08",0,"Spyros Angelopoulos 0001"
"conf/aaai/AngelopoulosLH08",1,"Alejandro López-Ortiz"
"conf/aaai/AngelopoulosLH08",2,"Angèle M. Hamel"
"conf/aaai/Angiulli06",0,"Fabrizio Angiulli"
"conf/aaai/AngrykB04",0,"Rafal A. Angryk"
"conf/aaai/AngrykB04",1,"Costin Barbu"
"conf/aaai/AnkeSRN16",0,"Luis Espinosa Anke"
"conf/aaai/AnkeSRN16",1,"Horacio Saggion"
"conf/aaai/AnkeSRN16",2,"Francesco Ronzano"
"conf/aaai/AnkeSRN16",3,"Roberto Navigli"
"conf/aaai/AnKKSSTV12",0,"Bo An"
"conf/aaai/AnKKSSTV12",1,"David Kempe 0001"
"conf/aaai/AnKKSSTV12",2,"Christopher Kiekintveld"
"conf/aaai/AnKKSSTV12",3,"Eric Shieh"
"conf/aaai/AnKKSSTV12",4,"Satinder P. Singh"
"conf/aaai/AnKKSSTV12",5,"Milind Tambe"
"conf/aaai/AnKKSSTV12",6,"Yevgeniy Vorobeychik"
"conf/aaai/AnMB06",0,"Yuan An"
"conf/aaai/AnMB06",1,"John Mylopoulos"
"conf/aaai/AnMB06",2,"Alexander Borgida"
"conf/aaai/AnsariCBSJ14",0,"M. Hidayath Ansari"
"conf/aaai/AnsariCBSJ14",1,"Michael H. Coen"
"conf/aaai/AnsariCBSJ14",2,"Barbara B. Bendlin"
"conf/aaai/AnsariCBSJ14",3,"Mark A. Sager"
"conf/aaai/AnsariCBSJ14",4,"Sterling C. Johnson"
"conf/aaai/Anshelevich00",0,"Vadim V. Anshelevich"
"conf/aaai/AnshelevichBP15",0,"Elliot Anshelevich"
"conf/aaai/AnshelevichBP15",1,"Onkar Bhardwaj"
"conf/aaai/AnshelevichBP15",2,"John Postl"
"conf/aaai/AnshelevichCDG13",0,"Elliot Anshelevich"
"conf/aaai/AnshelevichCDG13",1,"Meenal Chhabra"
"conf/aaai/AnshelevichCDG13",2,"Sanmay Das"
"conf/aaai/AnshelevichCDG13",3,"Matthew Gerrior"
"conf/aaai/AnshelevichS14",0,"Elliot Anshelevich"
"conf/aaai/AnshelevichS14",1,"Shreyas Sekar"
"conf/aaai/AnshelevichS16",0,"Elliot Anshelevich"
"conf/aaai/AnshelevichS16",1,"Shreyas Sekar"
"conf/aaai/AnsoteguiBFGM06",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBFGM06",1,"Ramón Béjar"
"conf/aaai/AnsoteguiBFGM06",2,"Cèsar Fernández"
"conf/aaai/AnsoteguiBFGM06",3,"Carla P. Gomes"
"conf/aaai/AnsoteguiBFGM06",4,"Carles Mateu"
"conf/aaai/AnsoteguiBFM07",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBFM07",1,"Ramón Béjar"
"conf/aaai/AnsoteguiBFM07",2,"Cèsar Fernández"
"conf/aaai/AnsoteguiBFM07",3,"Carles Mateu"
"conf/aaai/AnsoteguiBFM08",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBFM08",1,"Ramón Béjar"
"conf/aaai/AnsoteguiBFM08",2,"Cèsar Fernández"
"conf/aaai/AnsoteguiBFM08",3,"Carles Mateu"
"conf/aaai/AnsoteguiBL10",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBL10",1,"Maria Luisa Bonet"
"conf/aaai/AnsoteguiBL10",2,"Jordi Levy"
"conf/aaai/AnsoteguiBLM07",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBLM07",1,"Maria Luisa Bonet"
"conf/aaai/AnsoteguiBLM07",2,"Jordi Levy"
"conf/aaai/AnsoteguiBLM07",3,"Felip Manyà"
"conf/aaai/AnsoteguiBLM08",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiBLM08",1,"Maria Luisa Bonet"
"conf/aaai/AnsoteguiBLM08",2,"Jordi Levy"
"conf/aaai/AnsoteguiBLM08",3,"Felip Manyà"
"conf/aaai/AnsoteguiGS05",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiGS05",1,"Carla P. Gomes"
"conf/aaai/AnsoteguiGS05",2,"Bart Selman"
"conf/aaai/AnsoteguiMS14",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiMS14",1,"Yuri Malitsky"
"conf/aaai/AnsoteguiMS14",2,"Meinolf Sellmann"
"conf/aaai/AnsoteguiVDFM04",0,"Carlos Ansótegui"
"conf/aaai/AnsoteguiVDFM04",1,"Alvaro del Val"
"conf/aaai/AnsoteguiVDFM04",2,"Iván Dotú"
"conf/aaai/AnsoteguiVDFM04",3,"Cèsar Fernández"
"conf/aaai/AnsoteguiVDFM04",4,"Felip Manyà"
"conf/aaai/Anthony08",0,"Adam Anthony"
"conf/aaai/Anthonyd07",0,"Adam Anthony"
"conf/aaai/Anthonyd07",1,"Marie desJardins"
"conf/aaai/AntoniouBGM00",0,"Grigoris Antoniou"
"conf/aaai/AntoniouBGM00",1,"David Billington"
"conf/aaai/AntoniouBGM00",2,"Guido Governatori"
"conf/aaai/AntoniouBGM00",3,"Michael J. Maher"
"conf/aaai/AnTOSK11",0,"Bo An"
"conf/aaai/AnTOSK11",1,"Milind Tambe"
"conf/aaai/AnTOSK11",2,"Fernando Ordóñez"
"conf/aaai/AnTOSK11",3,"Eric Anyung Shieh"
"conf/aaai/AnTOSK11",4,"Christopher Kiekintveld"
"conf/aaai/AntosMGG11",0,"Dimitrios Antos"
"conf/aaai/AntosMGG11",1,"Celso de Melo"
"conf/aaai/AntosMGG11",2,"Jonathan Gratch"
"conf/aaai/AntosMGG11",3,"Barbara J. Grosz"
"conf/aaai/AntosP08",0,"Dimitrios Antos"
"conf/aaai/AntosP08",1,"Avi Pfeffer"
"conf/aaai/AnwarB14",0,"Saadat Anwar"
"conf/aaai/AnwarB14",1,"Chitta Baral"
"conf/aaai/AoneRN00",0,"Chinatsu Aone"
"conf/aaai/AoneRN00",1,"Mila Ramos-Santacruz"
"conf/aaai/AoneRN00",2,"William J. Niehaus"
"conf/aaai/AppleCCDFGKLSS11",0,"Jim Apple"
"conf/aaai/AppleCCDFGKLSS11",1,"Paul Chang"
"conf/aaai/AppleCCDFGKLSS11",2,"Aran Clauson"
"conf/aaai/AppleCCDFGKLSS11",3,"Heidi E. Dixon"
"conf/aaai/AppleCCDFGKLSS11",4,"Hiba Fakhoury"
"conf/aaai/AppleCCDFGKLSS11",5,"Matthew L. Ginsberg"
"conf/aaai/AppleCCDFGKLSS11",6,"Erin Keenan"
"conf/aaai/AppleCCDFGKLSS11",7,"Alex Leighton"
"conf/aaai/AppleCCDFGKLSS11",8,"Kevin Scavezze"
"conf/aaai/AppleCCDFGKLSS11",9,"Bryan Smith"
"conf/aaai/ApselB12",0,"Udi Apsel"
"conf/aaai/ApselB12",1,"Ronen I. Brafman"
"conf/aaai/ApselKM14",0,"Udi Apsel"
"conf/aaai/ApselKM14",1,"Kristian Kersting"
"conf/aaai/ApselKM14",2,"Martin Mladenov"
"conf/aaai/ApselKM14a",0,"Udi Apsel"
"conf/aaai/ApselKM14a",1,"Kristian Kersting"
"conf/aaai/ApselKM14a",2,"Martin Mladenov"
"conf/aaai/AraiMS15",0,"Hiromasa Arai"
"conf/aaai/AraiMS15",1,"Crystal Maung"
"conf/aaai/AraiMS15",2,"Haim Schweitzer"
"conf/aaai/AraiMXS16",0,"Hiromasa Arai"
"conf/aaai/AraiMXS16",1,"Crystal Maung"
"conf/aaai/AraiMXS16",2,"Ke Xu"
"conf/aaai/AraiMXS16",3,"Haim Schweitzer"
"conf/aaai/AraiXMS16",0,"Hiromasa Arai"
"conf/aaai/AraiXMS16",1,"Ke Xu"
"conf/aaai/AraiXMS16",2,"Crystal Maung"
"conf/aaai/AraiXMS16",3,"Haim Schweitzer"
"conf/aaai/ArakiMHT14",0,"Nobuo Araki"
"conf/aaai/ArakiMHT14",1,"Masakazu Muramatsu"
"conf/aaai/ArakiMHT14",2,"Kunihito Hoki"
"conf/aaai/ArakiMHT14",3,"Satoshi Takahashi"
"conf/aaai/Arandjelovic15",0,"Ognjen Arandjelovic"
"conf/aaai/AraujoL08",0,"Ricardo M. Araujo"
"conf/aaai/AraujoL08",1,"Luís C. Lamb"
"conf/aaai/ArayaTN10",0,"Ignacio Araya"
"conf/aaai/ArayaTN10",1,"Gilles Trombettoni"
"conf/aaai/ArayaTN10",2,"Bertrand Neveu"
"conf/aaai/ArefT15",0,"Abdullah Aref"
"conf/aaai/ArefT15",1,"Thomas Tran"
"conf/aaai/ArefT16",0,"Abdullah Aref"
"conf/aaai/ArefT16",1,"Thomas Tran"
"conf/aaai/ArivazhaganCR16",0,"Naveen Arivazhagan"
"conf/aaai/ArivazhaganCR16",1,"Christos Christodoulopoulos"
"conf/aaai/ArivazhaganCR16",2,"Dan Roth"
"conf/aaai/Armstrong-CrewsM05",0,"Nicholas L. Armstrong-Crews"
"conf/aaai/Armstrong-CrewsM05",1,"Kenrick J. Mock"
"conf/aaai/Armstrong15",0,"Stuart Armstrong"
"conf/aaai/ArmstrongO07",0,"Tom Armstrong"
"conf/aaai/ArmstrongO07",1,"Tim Oates"
"conf/aaai/ArmstrongO08",0,"Tom Armstrong"
"conf/aaai/ArmstrongO08",1,"Tim Oates"
"conf/aaai/AroraRKS11",0,"Nimar S. Arora"
"conf/aaai/AroraRKS11",1,"Stuart J. Russell"
"conf/aaai/AroraRKS11",2,"Paul Kidwell"
"conf/aaai/AroraRKS11",3,"Erik B. Sudderth"
"conf/aaai/AroraRS10",0,"Nimar S. Arora"
"conf/aaai/AroraRS10",1,"Stuart J. Russell"
"conf/aaai/AroraRS10",2,"Erik B. Sudderth"
"conf/aaai/ArringtonLB16",0,"Robert Arrington"
"conf/aaai/ArringtonLB16",1,"Clay Langley"
"conf/aaai/ArringtonLB16",2,"Steven Bogaerts"
"conf/aaai/ArseneauSZC00",0,"Shawn Arseneau"
"conf/aaai/ArseneauSZC00",1,"Wei Sun"
"conf/aaai/ArseneauSZC00",2,"Changpeng Zhao"
"conf/aaai/ArseneauSZC00",3,"Jeremy R. Cooperstock"
"conf/aaai/ArtaleCKZ07",0,"Alessandro Artale"
"conf/aaai/ArtaleCKZ07",1,"Diego Calvanese"
"conf/aaai/ArtaleCKZ07",2,"Roman Kontchakov"
"conf/aaai/ArtaleCKZ07",3,"Michael Zakharyaschev"
"conf/aaai/ArtaleKRZ10",0,"Alessandro Artale"
"conf/aaai/ArtaleKRZ10",1,"Roman Kontchakov"
"conf/aaai/ArtaleKRZ10",2,"Vladislav Ryzhikov"
"conf/aaai/ArtaleKRZ10",3,"Michael Zakharyaschev"
"conf/aaai/ArtaleKRZ15",0,"Alessandro Artale"
"conf/aaai/ArtaleKRZ15",1,"Roman Kontchakov"
"conf/aaai/ArtaleKRZ15",2,"Vladislav Ryzhikov"
"conf/aaai/ArtaleKRZ15",3,"Michael Zakharyaschev"
"conf/aaai/ArveloBV06",0,"Yolifé Arvelo"
"conf/aaai/ArveloBV06",1,"Blai Bonet"
"conf/aaai/ArveloBV06",2,"Maria-Esther Vidal"
"conf/aaai/AsadiH05",0,"Mehran Asadi"
"conf/aaai/AsadiH05",1,"Manfred Huber"
"conf/aaai/AsaiF16",0,"Masataro Asai"
"conf/aaai/AsaiF16",1,"Alex S. Fukunaga"
"conf/aaai/AshlagiLT13",0,"Itai Ashlagi"
"conf/aaai/AshlagiLT13",1,"Brendan Lucier"
"conf/aaai/AshlagiLT13",2,"Moshe Tennenholtz"
"conf/aaai/AshlagiMT07",0,"Itai Ashlagi"
"conf/aaai/AshlagiMT07",1,"Dov Monderer"
"conf/aaai/AshlagiMT07",2,"Moshe Tennenholtz"
"conf/aaai/AshlagiTZ10",0,"Itai Ashlagi"
"conf/aaai/AshlagiTZ10",1,"Moshe Tennenholtz"
"conf/aaai/AshlagiTZ10",2,"Aviv Zohar"
"conf/aaai/AshooriBW16",0,"Maryam Ashoori"
"conf/aaai/AshooriBW16",1,"Rachel K. E. Bellamy"
"conf/aaai/AshooriBW16",2,"Justin D. Weisz"
"conf/aaai/AsmuthLZ08",0,"John Asmuth"
"conf/aaai/AsmuthLZ08",1,"Michael L. Littman"
"conf/aaai/AsmuthLZ08",2,"Robert Zinkov"
"conf/aaai/AsuncionLZZ10",0,"Vernon Asuncion"
"conf/aaai/AsuncionLZZ10",1,"Fangzhen Lin"
"conf/aaai/AsuncionLZZ10",2,"Yan Zhang 0003"
"conf/aaai/AsuncionLZZ10",3,"Yi Zhou"
"conf/aaai/AsuncionZZ12",0,"Vernon Asuncion"
"conf/aaai/AsuncionZZ12",1,"Yan Zhang 0003"
"conf/aaai/AsuncionZZ12",2,"Yi Zhou"
"conf/aaai/AtkinsonB07",0,"Katie Atkinson"
"conf/aaai/AtkinsonB07",1,"Trevor J. M. Bench-Capon"
"conf/aaai/AttenbergIP11",0,"Josh Attenberg"
"conf/aaai/AttenbergIP11",1,"Panagiotis G. Ipeirotis"
"conf/aaai/AttenbergIP11",2,"Foster J. Provost"
"conf/aaai/AudemardKS10",0,"Gilles Audemard"
"conf/aaai/AudemardKS10",1,"George Katsirelos"
"conf/aaai/AudemardKS10",2,"Laurent Simon"
"conf/aaai/AumannHKS08",0,"Yonatan Aumann"
"conf/aaai/AumannHKS08",1,"Noam Hazon"
"conf/aaai/AumannHKS08",2,"Sarit Kraus"
"conf/aaai/AumannHKS08",3,"David Sarne"
"conf/aaai/AuN06",0,"Tsz-Chiu Au"
"conf/aaai/AuN06",1,"Dana S. Nau"
"conf/aaai/AuS10",0,"Tsz-Chiu Au"
"conf/aaai/AuS10",1,"Peter Stone"
"conf/aaai/AuSS11",0,"Tsz-Chiu Au"
"conf/aaai/AuSS11",1,"Neda Shahidi"
"conf/aaai/AuSS11",2,"Peter Stone"
"conf/aaai/AustinKB08",0,"Mark Austin"
"conf/aaai/AustinKB08",1,"Matthew Kelly"
"conf/aaai/AustinKB08",2,"Michael Brady 0001"
"conf/aaai/AustinKB08a",0,"Mark Austin"
"conf/aaai/AustinKB08a",1,"Matthew Kelly"
"conf/aaai/AustinKB08a",2,"Michael Brady 0001"
"conf/aaai/Avanzato05",0,"Robert Avanzato"
"conf/aaai/Avrahami-ZilberbrandK07",0,"Dorit Avrahami-Zilberbrand"
"conf/aaai/Avrahami-ZilberbrandK07",1,"Gal A. Kaminka"
"conf/aaai/AydinYLLGD14",0,"Bahadir Ismail Aydin"
"conf/aaai/AydinYLLGD14",1,"Yavuz Selim Yilmaz"
"conf/aaai/AydinYLLGD14",2,"Yaliang Li"
"conf/aaai/AydinYLLGD14",3,"Qi Li"
"conf/aaai/AydinYLLGD14",4,"Jing Gao"
"conf/aaai/AydinYLLGD14",5,"Murat Demirbas"
"conf/aaai/AzariaAK12",0,"Amos Azaria"
"conf/aaai/AzariaAK12",1,"Yonatan Aumann"
"conf/aaai/AzariaAK12",2,"Sarit Kraus"
"conf/aaai/AzariaGGK14",0,"Amos Azaria"
"conf/aaai/AzariaGGK14",1,"Ya'akov Gal"
"conf/aaai/AzariaGGK14",2,"Claudia V. Goldman"
"conf/aaai/AzariaGGK14",3,"Sarit Kraus"
"conf/aaai/AzariaHKEWN13",0,"Amos Azaria"
"conf/aaai/AzariaHKEWN13",1,"Avinatan Hassidim"
"conf/aaai/AzariaHKEWN13",2,"Sarit Kraus"
"conf/aaai/AzariaHKEWN13",3,"Adi Eshkol"
"conf/aaai/AzariaHKEWN13",4,"Ofer Weintraub"
"conf/aaai/AzariaHKEWN13",5,"Irit Netanely"
"conf/aaai/AzariaK13",0,"Amos Azaria"
"conf/aaai/AzariaK13",1,"Sarit Kraus"
"conf/aaai/AzariaKGT14",0,"Amos Azaria"
"conf/aaai/AzariaKGT14",1,"Sarit Kraus"
"conf/aaai/AzariaKGT14",2,"Claudia V. Goldman"
"conf/aaai/AzariaKGT14",3,"Omer Tsimhoni"
"conf/aaai/AzariaKM16",0,"Amos Azaria"
"conf/aaai/AzariaKM16",1,"Jayant Krishnamurthy"
"conf/aaai/AzariaKM16",2,"Tom M. Mitchell"
"conf/aaai/AzariaRKG11",0,"Amos Azaria"
"conf/aaai/AzariaRKG11",1,"Zinovi Rabinovich"
"conf/aaai/AzariaRKG11",2,"Sarit Kraus"
"conf/aaai/AzariaRKG11",3,"Claudia V. Goldman"
"conf/aaai/AzariaRKG11a",0,"Amos Azaria"
"conf/aaai/AzariaRKG11a",1,"Zinovi Rabinovich"
"conf/aaai/AzariaRKG11a",2,"Sarit Kraus"
"conf/aaai/AzariaRKG11a",3,"Claudia V. Goldman"
"conf/aaai/AzariaRKGG12",0,"Amos Azaria"
"conf/aaai/AzariaRKGG12",1,"Zinovi Rabinovich"
"conf/aaai/AzariaRKGG12",2,"Sarit Kraus"
"conf/aaai/AzariaRKGG12",3,"Claudia V. Goldman"
"conf/aaai/AzariaRKGG12",4,"Ya'akov Gal"
"conf/aaai/AzariaRKGG12a",0,"Amos Azaria"
"conf/aaai/AzariaRKGG12a",1,"Zinovi Rabinovich"
"conf/aaai/AzariaRKGG12a",2,"Sarit Kraus"
"conf/aaai/AzariaRKGG12a",3,"Claudia V. Goldman"
"conf/aaai/AzariaRKGG12a",4,"Ya'akov Gal"
"conf/aaai/AzimiFFBCFLJS10",0,"Javad Azimi"
"conf/aaai/AzimiFFBCFLJS10",1,"Xiaoli Fern"
"conf/aaai/AzimiFFBCFLJS10",2,"Alan Fern"
"conf/aaai/AzimiFFBCFLJS10",3,"Elizabeth Burrows"
"conf/aaai/AzimiFFBCFLJS10",4,"Frank Chaplen"
"conf/aaai/AzimiFFBCFLJS10",5,"Yanzhen Fan"
"conf/aaai/AzimiFFBCFLJS10",6,"Hong Liu"
"conf/aaai/AzimiFFBCFLJS10",7,"Jun Jaio"
"conf/aaai/AzimiFFBCFLJS10",8,"Rebecca Schaller"
"conf/aaai/AzizBB14",0,"Haris Aziz"
"conf/aaai/AzizBB14",1,"Florian Brandl"
"conf/aaai/AzizBB14",2,"Felix Brandt"
"conf/aaai/AzizBCEFW15",0,"Haris Aziz"
"conf/aaai/AzizBCEFW15",1,"Markus Brill"
"conf/aaai/AzizBCEFW15",2,"Vincent Conitzer"
"conf/aaai/AzizBCEFW15",3,"Edith Elkind"
"conf/aaai/AzizBCEFW15",4,"Rupert Freeman"
"conf/aaai/AzizBCEFW15",5,"Toby Walsh"
"conf/aaai/AzizCGKMW15",0,"Haris Aziz"
"conf/aaai/AzizCGKMW15",1,"Casey Cahan"
"conf/aaai/AzizCGKMW15",2,"Charles Gretton"
"conf/aaai/AzizCGKMW15",3,"Philip Kilby"
"conf/aaai/AzizCGKMW15",4,"Nicholas Scott Mattei"
"conf/aaai/AzizCGKMW15",5,"Toby Walsh"
"conf/aaai/AzizCMS15",0,"Rehan Abdul Aziz"
"conf/aaai/AzizCMS15",1,"Geoffrey Chu"
